"card","reports","age","income","share","expenditure","owner","selfemp","dependents","months","majorcards","active"
1,0,34.25,3,0.126377,1352.488,1,0,0,72,1,9
1,0,21.41667,1.56,0.1139494,87.14917,1,1,0,63,0,5
1,0,39.08333,4.2,0.073052,81.265,1,0,2,24,1,9
1,2,26.58333,2.6,0.2969185,248.5058,0,0,0,10,1,15
1,0,28.08333,4.68,0.03474402,134.9183,1,0,0,18,1,6
1,0,23.58333,3.9,0.2582515,58.99083,0,0,0,14,1,7
1,0,23.83333,1.8744,0.1386009,265.6517,1,0,0,250,1,3
1,1,47.5,3.1,0.1792845,463.1517,0,0,0,110,1,15
1,0,25.75,2.6,0.8778461,1902,0,0,0,6,1,0
1,0,24.08333,2.04,0.001798365,192.7208,0,0,0,109,1,5
1,0,24.5,2.1,0.3213481,51.645,1,0,1,28,1,5
1,0,22.33333,2,0.0723855,120.5592,0,0,0,24,1,4
1,7,33.16667,5.6,0.08529589,398.0475,1,0,2,84,1,8
1,2,38.91667,2.3,0.2000322,124.4758,0,0,0,84,1,11
1,0,22.16667,1.85,0.08183375,163.4175,0,0,0,24,1,0
1,0,24.83333,1.85,0.205298,93.31,0,0,0,4,1,1
1,0,38.5,2.6,0.3961604,858.3475,0,0,0,33,1,16
0,0,26.91667,2,0.02667368,0,0,0,1,18,1,2
1,0,38.16667,1.89,0.02130902,90.06333,0,0,0,240,1,7
1,0,20.25,2,0.08336612,124.6325,0,0,0,24,1,3
1,0,42,6.3,0.04065079,213,0,0,0,72,1,9
0,4,22.75,2.34,0.0005797101,0,0,0,0,20,0,7
1,0,32.33333,1.9,0.2731216,432.3592,0,0,0,19,1,4
1,0,21.5,4.5,0.08238,308.925,1,0,0,22,1,16
1,0,54.08333,2.5,0.07619161,253.6292,1,0,0,102,1,2
1,0,22.91667,1.56,0.09851731,61.7425,0,0,0,6,0,11
1,0,30,4,0.05105425,170.1808,1,0,0,28,1,0
1,4,29.83333,3.7,0.595776,0,0,0,0,13,1,7
1,0,28.91667,2.8,0.009285714,461.9217,0,0,0,25,1,0
1,0,26.66667,2,0.008601538,51.75,1,0,0,6,1,1
1,0,44.83333,2.6,0.1239747,437.1342,1,1,0,48,1,5
1,0,27,1.6,0.02353625,30.54833,1,0,0,135,1,0
1,0,36.16667,4.16,0.0002884615,88.23333,1,0,2,37,1,15
1,0,36.41667,2.1,0.1375624,240.4842,0,0,1,6,1,5
1,0,37.33333,2.4,0.0337825,176.2717,0,0,1,14,1,4
1,0,39.16667,2.5,0.02673974,59.1475,1,1,0,12,1,5
0,0,31.41667,3,0.0001859543,0,1,0,0,42,1,13
1,0,19.83333,3.115,0.01792304,30.0525,1,0,1,60,1,4
1,3,23.16667,2.15,0.03192233,56.69417,0,0,0,12,0,4
1,0,43.58333,4.3681,0.04906355,160.4792,1,0,2,110,1,11
0,1,53.58333,2.534,0.0998702,0,0,0,0,30,1,3
1,2,40.58333,2.512,0.002627389,344.4708,1,0,3,66,1,5
0,0,40.66667,3.25,0.0004418099,119.3017,0,0,0,60,0,10
1,0,42.16667,4.04,0.1407468,762.3784,1,0,0,12,1,13
1,0,23.16667,2.7495,0.08745825,207.7133,1,0,0,50,0,8
1,0,36.83333,3,0.1568097,401.93,0,0,1,3,1,0
1,0,36.41667,3.15,0.06829016,179.1783,1,0,2,19,1,9
1,0,38.5,1.8142,0.05414067,81.435,1,0,1,9,1,22
1,0,39.58333,2.5,0.0841927,182.1675,0,0,0,12,1,4
0,0,47.91667,3.5,0.03496943,0,1,0,2,12,1,0
1,1,21.91667,2.7,0.03838103,61.9525,0,0,0,40,0,3
1,0,36.75,4.7,0.3137003,80.82584,1,0,3,134,0,11
1,0,23.5,2.8,0.003928571,8.333333,1,0,0,12,1,14
1,0,25.33333,4.55,0.0002352941,169.0575,1,0,1,28,1,0
1,0,21.25,1.8,0.03496332,57.98083,0,0,0,8,1,5
1,0,23.5,2.5,0.06344134,203.1333,0,0,1,36,1,0
0,0,35.58333,4,3e-04,0,0,0,1,70,1,7
1,0,39.08333,2.65,0.06206229,181.015,0,0,0,42,1,0
1,0,27.66667,2.15,0.04437958,0,0,0,0,97,1,6
0,0,35,3.15,0.0007407407,0,0,0,3,36,1,15
1,0,31.16667,3,0.1656494,483.0608,0,0,2,18,0,6
1,1,26.83333,7.6,0.04906355,310.7358,1,1,6,207,1,11
1,0,37.66667,3.4064,0.06364079,180.655,0,1,1,54,1,12
0,4,35.33333,6.888,0.01023621,4.583333,0,1,2,15,1,9
1,0,21.83333,2.6,0.03113791,1902,0,0,0,6,1,7
1,0,20.16667,2.0676,0.1196407,149.5508,0,0,0,4,1,3
1,0,44.66667,2.4,0.3344596,1949.862,0,0,2,36,1,19
1,0,24.66667,3.42,0.2071184,24.575,0,0,0,30,1,0
1,0,28.91667,2.75,0.3822785,302.2467,0,0,1,8,1,6
1,0,40.41667,2.1,0.007506077,33.215,0,0,0,124,1,2
1,0,24.16667,1.62,0.08017754,193.0675,0,0,0,12,0,0
1,0,31.83333,2.4192,0.03326991,116.3525,0,0,2,54,1,12
1,0,46,3.4,0.05114029,144.3975,0,0,0,12,1,7
1,0,47.41667,3.6,0.18692,327.11,0,1,0,120,1,13
1,0,27.16667,2.5,0.01238,25.29167,0,0,0,5,1,8
1,0,32.58333,1.75,0.01074229,3.75,1,0,3,38,1,28
1,0,32,1.62,0.07657401,159.1958,0,0,0,12,1,5
1,0,38.91667,4.5,0.01022222,59.61917,1,0,3,144,1,3
0,1,23.91667,2.55,0.0004705882,0,0,0,0,14,1,0
1,5,20.66667,1.8,0.06984445,156.9,0,0,2,34,1,7
0,0,24.75,2.3,0.0005217391,0,0,0,0,27,1,12
1,0,49.83333,1.85,0.06075971,349.2017,1,0,0,160,0,0
1,0,40.75,2.4,0.1813192,362.6383,0,0,0,16,1,0
1,0,40.41667,1.92,0.1300521,208.0833,0,0,1,41,1,12
1,0,43.08333,2.8,0.006685513,88.73917,0,0,3,60,0,0
1,0,25.08333,1.8,0.5535178,830.2767,0,0,0,3,0,16
1,0,29.33333,2.65,0.1257411,69.4275,0,0,3,36,1,9
1,0,40.5,2.5,0.2395248,44,0,0,0,86,1,10
1,0,30.75,2.315,0.1534315,613.6425,0,0,0,138,1,8
1,0,30.66667,4,0.09011575,299.8858,1,0,1,37,1,0
1,0,30.66667,4.5,0.09011575,359.1225,0,0,5,2,1,0
1,0,23,3.1782,0.0335,246.5708,0,0,0,168,1,3
1,0,23.08333,3,0.333848,896.9384,1,0,5,168,1,0
0,0,32,2.4,5e-04,0,1,0,2,44,0,12
1,0,23.41667,2,6e-04,437.1342,0,0,2,30,0,6
1,0,36.5,3.5,0.2171703,2291.174,0,0,0,95,1,0
1,0,23.33333,4,0.0726635,93.31,1,0,0,24,1,4
0,0,35,2.25,0.0005333333,0,1,0,0,84,1,3
1,0,45.58333,11.9999,0.1384322,426.8325,1,0,1,24,1,2
1,1,33.16667,3.7,0.01063703,1088.739,0,0,0,186,0,5
1,0,23.25,1.434,0.0008368201,57.98083,1,0,2,12,1,6
1,0,24,3.68,0.01952256,121.6333,1,0,3,44,1,0
0,0,26.16667,2.5,0.00048,0,0,1,2,18,1,0
0,4,31.75,3.5,0.0003428572,0,0,0,2,4,1,20
1,0,28.25,2.3,0.1644965,315.2017,1,0,1,13,0,13
1,0,26.25,3.1894,0.09721233,258.2908,0,0,0,10,1,0
0,1,26.5,1.5,0.0005106383,0,0,0,0,60,1,11
0,0,25.83333,5,0.0006091371,0,0,0,0,7,1,0
0,0,32.83333,3.6,0.0008275862,0,0,0,0,68,1,4
0,0,26.08333,3.2,0.000375,0,0,1,0,14,1,9
1,0,34.75,1.8468,0.0033,16.91333,0,0,0,38,1,4
1,0,31.5,2.85,0.008601538,745.0383,1,0,2,6,1,11
1,0,30.16667,4.16,0.0698588,180.1775,1,0,2,37,1,15
1,0,25.16667,1.5,0.08980467,111.8392,0,0,0,25,1,19
0,1,32.16667,4.8,0.1534315,0,1,0,0,51,0,4
1,0,44.58333,4.2,0.03867167,135.1842,0,0,0,150,1,2
1,0,26.83333,2.32,0.2326392,207.7133,1,0,1,42,1,0
1,0,33.83333,3.35,0.07162478,199.3692,1,0,0,153,1,11
1,0,32.58333,1.8142,0.05414067,164.6433,1,1,0,120,0,5
1,0,39.41667,3.15,0.05726571,116.315,1,1,4,128,1,8
1,0,31.08333,2.5,0.0007920792,43.43667,0,0,3,20,1,0
1,0,28.33333,2.4,0.00048,98.46416,0,0,0,24,1,13
0,0,38.66667,2.06,4e-04,0,0,0,0,36,0,8
0,7,54.41667,9,0.0003428572,470.9733,1,0,2,156,1,7
1,0,46.91667,3,0.046713,87.63667,1,0,1,12,1,8
1,0,34.91667,2.34,0.4258454,357.5908,1,0,3,36,1,7
1,0,48.33333,3,0.1227771,214.86,0,1,0,180,1,17
1,0,22.16667,1.6,0.1506275,3099.505,1,0,0,27,1,3
0,0,25.33333,2.216,0.0003108808,56.46333,0,0,0,10,1,8
1,0,44.58333,3.5,0.01198229,34.53167,1,0,2,33,1,13
0,0,39.33333,3.5,0.000375,0,1,0,0,4,1,7
0,0,24.25,3.75,0.0004615385,0,0,0,0,18,0,0
1,0,60.08333,6.1,0.0943482,479.4367,1,0,1,27,1,16
1,2,52.66667,3,0.039573,98.6825,0,0,0,74,1,16
1,0,36.91667,4.5,2e-04,268.7242,1,0,0,60,1,7
1,0,28.83333,2.184,0.07956502,132.1292,1,0,0,5,1,3
0,0,66.5,5.92,0.0003692308,0,1,0,2,300,1,7
1,1,27.25,2.2,0.1334473,244.6533,0,0,0,13,1,9
1,0,74.16666,2.8065,0.333848,38.83333,1,0,0,168,1,9
1,0,28.41667,2.48,0.1313552,462.6558,1,0,2,29,1,17
0,0,25.83333,6.7,0.03858522,0,1,0,1,300,1,13
0,2,26.58333,2.45,3e-04,0,0,0,0,40,1,15
0,0,37.83333,5.16,0.0002325581,0,0,1,0,2,0,1
1,0,43.33333,5.1,0.05751137,244.4233,1,0,3,132,1,1
1,6,44.58333,4.2,0.0004705882,135.1842,1,0,2,84,0,13
1,0,28.16667,5.6,0.1119657,185.7383,1,0,0,48,0,8
1,1,23.41667,1.86,0.05105425,113.9475,0,0,5,3,1,22
0,0,27.41667,1.64,0.1334473,0,1,0,1,13,1,0
1,0,41.08333,3.5,0.0055,14.66667,0,0,2,38,1,5
0,0,27.08333,1.8468,6e-04,0,0,0,0,24,1,4
0,0,28.25,1.8,0.07661206,0,0,0,2,4,1,10
0,1,27.58333,3.9,4e-04,0,1,0,3,12,1,6
1,0,36.41667,3.5,0.06206229,181.015,1,0,0,42,1,0
1,0,30.08333,3.75,0.09561973,298.4783,1,0,0,6,1,9
1,0,26.08333,2.75,0.03099,5.583333,1,0,0,12,1,21
0,0,27.08333,3,6e-04,0,0,0,1,28,1,5
1,0,38.33333,2.6,0.07939731,238.365,1,0,0,51,1,9
0,0,28.66667,1.6,0.00075,0,0,0,0,51,1,1
1,0,26.75,1.8,0.006611111,9.166667,1,0,3,53,0,9
1,0,34,3,0.1893335,113.5892,0,0,1,28,1,8
1,0,39.5,2.3,0.007781739,99.91666,0,0,0,14,0,3
1,0,23.5,2.8,0.0004983389,147.3333,0,0,0,64,1,8
1,0,29.58333,2.19,0.4874438,889.585,0,0,0,47,1,0
1,0,54.75,2.385,0.1794971,304.895,0,0,0,12,1,9
1,0,27.08333,1.51,0.0004444444,63.45667,0,0,0,12,1,8
1,0,30.16667,7.125,0.02533895,149.7,1,0,0,43,1,14
0,0,23.5,3,0.00048,0,0,0,0,36,0,2
1,0,23.83333,3.3,0.06044576,0,0,1,0,6,1,9
1,0,36.91667,2.2,0.08092181,898.4258,0,0,1,24,1,4
1,0,23.16667,3.2,0.04545781,1786.277,1,0,1,4,1,12
1,1,28.16667,2.5,0.0032,5.833333,1,0,0,27,1,4
0,0,38.5,5.5689,0.04341593,0,0,0,3,30,1,7
1,0,33.25,7,0.01020614,77.80666,0,0,3,18,1,5
0,0,26.25,3,0.0005217391,0,1,0,0,166,1,3
1,0,21.5,5.5,0.07795545,356.8792,0,0,0,18,1,0
1,0,37.33333,2.5,0.03023229,159.1958,0,0,2,131,0,3
1,1,40.83333,2.5,0.01795825,374.0517,1,0,0,36,1,8
1,0,37.75,8,0.01700675,188.7275,1,0,2,36,1,25
1,0,23.5,5.1,0.09011575,430.6925,1,0,0,38,0,6
1,0,27.25,2.9,0.03821552,0,1,0,0,46,0,3
1,0,46.33333,3.05,0.0002553191,0,1,0,3,96,0,4
1,1,26,1.725,0.09120428,131.5242,0,0,0,8,0,5
0,0,37.25,3.2,0.0007718034,0,0,0,1,36,1,0
1,0,33.83333,3.8,0.1451636,462.0208,1,0,2,36,1,11
1,0,48.75,2.4,0.06928459,138.5692,1,0,1,18,1,2
1,0,34.83333,2.4,0.2375431,373.4167,0,0,1,4,0,1
1,0,36,3.9,0.04137513,45.12417,0,0,3,14,1,5
1,0,21.41667,1.6,0.0676087,116.3525,0,0,0,192,1,3
1,0,23.25,2.2,0.2345391,319.43,0,0,1,228,0,9
1,0,32.33333,1.95,0.08876603,465.9383,0,1,0,60,1,4
1,0,69.75,1.6,0.0006666667,59.78667,0,0,0,528,1,5
1,0,32.25,5.6965,0.07879038,170.4625,0,0,1,84,0,26
1,0,28.91667,2.1,0.1384924,242.195,0,0,2,24,1,7
0,1,28.33333,2,6e-04,0,0,0,2,74,1,15
0,7,33,2.5,0.00016,160.4517,1,0,0,300,1,4
1,1,44.58333,4.8,0.1403464,0,0,1,0,30,0,2
1,0,31.41667,3.56,0.03320618,98.345,0,0,0,72,1,9
1,0,24.91667,3.7,0.1063297,160.4517,0,0,0,17,1,4
1,0,28.25,2.55,0.1696903,438.3667,1,0,1,18,1,3
1,0,23.5,4.92,0.05915846,256.1867,0,1,0,288,0,0
1,0,26.41667,2.04,0.01446872,192.7208,0,0,0,30,1,13
1,0,21.41667,5.2,0.05915846,87.14917,0,0,0,24,0,0
1,0,34.5,9,0.06282978,470.9733,1,0,2,33,0,18
1,0,40.33333,6,0.096285,224.5817,0,0,2,18,0,1
1,0,35.5,7.5,0.1090841,323.5875,0,0,0,12,1,12
1,0,44.5,3.6,0.2599927,1949.862,1,0,2,56,1,7
1,0,20.16667,2.1,0.04682963,105.2833,0,0,1,15,1,0
1,0,23.75,3,0.016826,41.48167,0,0,3,18,1,2
1,0,22.41667,2.6,0.03666654,79.36083,0,0,0,3,1,0
1,0,54.75,2.4,0.1342037,46.60583,0,0,1,146,1,13
1,1,52.33333,8.2,0.00015,0,1,0,0,408,1,7
1,0,32.83333,2.5,0.1573136,327.7367,0,0,0,28,1,22
1,0,30.33333,3,0.07104634,177.6158,0,0,0,8,1,0
1,0,35.5,1.8,0.1132511,169.8767,0,0,0,6,1,8
1,1,21.83333,7.572,0.02532014,41.33333,0,1,0,39,1,18
1,1,28.16667,2,0.09361254,229.7975,0,0,1,61,1,2
1,0,31,2.2224,0.06829016,179.1783,1,0,1,23,1,7
1,0,35.91667,3,4e-04,470.2967,1,0,1,24,0,9
1,0,40.75,1.7,0.06458829,376.765,0,0,0,6,1,4
1,0,33,7.5,0.1346951,0,1,0,4,16,1,8
1,1,38.41667,3.8,0.03489609,189.1767,1,0,0,23,1,14
1,0,41.91667,3.7,0.08436351,238.8558,1,0,3,120,1,6
1,0,33.16667,3.05,0.1436397,258.5492,1,0,1,94,1,7
0,1,27.91667,4.04,0.0004210526,44.41333,0,0,0,60,0,7
1,0,28.33333,2.6,0.05487154,118.7217,1,0,0,33,1,4
1,0,22.08333,2.7,0.07067624,91.7325,0,0,0,18,1,1
1,0,35.08333,1.7,0.1336028,200.2375,0,0,0,90,1,5
1,0,39.41667,3.1,0.1922946,438.3667,1,0,2,18,1,3
0,0,25.41667,1.5,8e-04,114.5575,0,1,4,48,1,9
1,1,40.83333,2.19,0.3406356,8.333333,0,0,0,52,1,2
1,0,31.25,2.1,0.04128572,324.705,1,0,3,6,1,5
0,0,26.41667,4.4,0.0002406015,148.0592,0,0,2,72,1,8
1,0,33.25,3,0.3761903,199.795,1,0,2,2,1,4
1,7,26.33333,2.95,0.1325831,325.85,1,0,0,24,1,11
1,0,43.58333,4.3681,0.02353625,160.4792,1,0,1,110,1,7
1,0,32.66667,2,0.5383649,1637.527,1,0,1,32,1,8
1,0,25.08333,3.48,0.06486379,324.0275,1,1,1,42,1,21
1,0,21.75,2.2,0.090862,91.98917,0,0,2,42,1,8
1,0,29.41667,3.65,0.08789534,267.3483,0,0,0,24,1,9
1,0,53.16667,1.7,0.0004285714,56.14917,0,0,1,90,1,10
1,0,57.33333,1.99,0.009515151,12.25,0,0,0,24,1,3
0,0,52.16667,2.6545,0.1037453,0,1,0,3,228,1,0
1,0,28.08333,2.75,0.05705314,46.14167,1,0,2,7,1,1
1,0,39.41667,2.5,0.04665384,60.06667,0,1,0,18,1,0
0,1,24.16667,8,0.00015,0,1,0,0,408,1,12
1,0,24.91667,2.0272,0.1063297,187.1425,1,0,0,24,1,7
1,0,20.83333,4,0.5535178,332.7042,1,0,0,16,1,13
1,0,55.08333,1.968,0.006455285,445.8058,0,0,0,35,1,2
0,0,29.33333,2.5,0.1795448,0,1,0,2,70,1,9
1,0,19.83333,3,4e-04,0,0,0,1,24,1,11
1,0,24.83333,3.2,0.04542718,121.0558,0,0,0,4,1,6
0,0,56,3.18,0.0008275862,0,1,0,0,12,1,0
1,0,27.5,2.04,0.0005106383,0,0,0,0,23,1,5
1,0,26,13.5,0.09120428,131.5242,0,0,2,42,1,2
1,0,46.16667,2.6,0.1078696,215.7392,0,0,0,150,1,8
0,1,32.25,2.25,0.0005333333,0,1,0,2,84,1,13
1,0,69.75,1.8,0.0006666667,517.2117,1,0,6,528,0,0
1,0,32,2.9,0.01464867,193.2933,0,0,0,30,0,10
1,0,34.83333,6.5,0.1407468,159.655,1,0,0,8,1,0
0,0,25,2.236,0.00297809,0,0,0,0,18,1,11
1,0,22.91667,4.7,0.04957879,247.2992,1,0,0,12,0,7
1,0,23.83333,7.88,0.00768908,21.715,0,1,4,28,1,21
1,0,23.33333,2.55,0.06167429,179.7167,0,0,0,24,1,2
1,1,43.58333,2.4,0.04364765,100.3367,0,0,1,18,1,14
1,0,47.83333,3.25,0.1285348,347.9483,0,0,0,7,0,16
1,0,41.83333,1.968,0.09599761,103.9167,1,0,3,96,1,6
1,0,21.16667,1.632,0.1754246,238.3275,0,0,1,4,1,5
1,1,23,9.4,0.0001276596,45.12417,0,0,1,14,1,0
1,0,35.5,5.5,0.2956862,640.6533,0,0,0,36,1,2
1,0,24.16667,3.224,8e-04,896.9384,1,0,5,18,0,9
1,0,24.83333,2.7,0.02667368,387.1742,1,0,0,230,1,19
1,0,28.41667,2.5,0.193378,402.7875,0,0,0,25,1,9
1,0,39.33333,2.3004,0.3755244,500.6158,0,0,0,48,1,3
1,0,31.75,10.9999,0.000244898,97.42416,1,0,0,108,0,1
1,0,62.5,3.7,0.1037453,229.4933,0,0,0,100,1,0
1,0,36.33333,7.35,0.07122857,101.6833,0,0,2,54,0,14
1,0,23,3.2,0.0007177034,45.12417,0,0,0,14,1,0
1,0,27.75,6.2,0.1057439,405.3517,1,0,0,18,1,9
1,1,27.75,2.04,0.2145995,650.4375,0,0,2,7,1,10
1,2,49.16667,3.7,0.04339778,173.4675,0,0,4,216,1,0
1,0,50.91667,2.5,0.2131486,161.1617,0,0,1,36,1,6
0,0,36.16667,2.408,0.0004948454,0,0,1,4,14,1,0
0,0,29,2.7,8e-04,0,0,1,4,347,0,1
1,0,23.91667,2,0.1384322,426.8325,0,0,0,9,1,2
1,0,40.5,3.2,0.01378125,44,1,0,1,12,1,16
1,0,31.83333,2,0.1304742,337.0583,0,0,0,7,1,6
1,0,37.58333,6,0.08980783,0,0,0,0,132,1,17
1,1,20.91667,5.5,0.2204731,132.5883,0,1,0,20,1,11
0,0,32,5.3726,0.0002926829,0,1,1,2,30,1,0
0,0,42,3,0.0003529412,568.2433,1,0,0,120,1,15
1,0,25.5,2.37,0.1980021,106.7208,0,0,0,66,1,3
1,2,29.41667,2.1,0.03296432,140.015,0,0,0,63,1,4
1,1,34.58333,2.64,0.03546543,206.3817,1,0,1,78,1,19
0,2,30.58333,2.5,0.3747426,0,0,0,0,12,1,18
1,0,28.41667,2.3,0.2000322,383.3117,0,0,0,63,1,9
0,0,24.58333,2,0.000631579,0,1,0,1,24,1,4
1,0,23.83333,2.3,0.03650327,46.29167,1,0,0,6,1,11
1,1,22.66667,1.5,0.2339912,0,0,0,0,14,0,1
1,0,26.08333,2.51,0.1149625,240.38,0,1,1,10,1,12
1,0,30.16667,3.095,0.0002637363,180.1775,1,0,0,12,1,15
1,0,24.91667,2.5224,0.03813821,494.8875,0,0,1,100,1,0
1,0,27.16667,5,0.007309545,58.08083,0,0,0,60,1,2
1,0,28,2.34,0.1192053,357.5908,1,0,0,30,1,1
1,0,32.5,3.7,0.04510837,9.741667,0,0,0,86,0,0
1,0,50,4.5,0.09626533,360.995,0,0,1,301,1,2
0,3,47,4.0128,0.0005106383,0,0,0,1,12,1,4
1,0,46.91667,3.4,0.5418599,821.8208,0,0,0,42,1,2
1,0,42.08333,4,3e-04,323.9517,1,0,0,28,1,4
0,12,30.41667,2.6,0.0004615385,0,0,0,0,177,1,14
1,0,46.75,2.15,0.3822785,476.3158,0,0,0,30,1,2
1,0,36.66667,10.032,0.01013447,84.39083,1,0,3,77,1,4
1,0,27.08333,2.4,0.026928,219.2717,0,0,0,38,0,5
1,2,28.25,2.45,0.1217171,248.5058,1,0,1,13,1,15
1,0,20.91667,4,0.0146375,140.3467,1,0,0,121,1,5
1,0,36.5,4.3,0.03620279,193.3225,1,0,1,264,1,7
1,1,30.33333,1.99,0.2490915,412.9933,0,0,0,31,0,0
1,0,24.83333,2,0.205298,0,1,0,0,30,1,2
1,0,21,2.48,0.1313552,131.9892,1,0,0,18,1,3
1,2,20,2.79,0.02268351,84.39083,0,0,2,134,1,5
1,0,23.25,3.625,0.1166047,106.1692,0,0,1,3,0,8
1,0,45.08333,3,0.01464867,36.205,0,0,1,30,0,2
1,1,26.5,2,6e-04,0,1,0,2,26,1,0
1,0,32.33333,5.1,0.06942033,430.6925,1,0,0,38,1,10
1,0,52.33333,3.328,0.04979033,124.4758,1,0,1,84,1,3
1,0,41.58333,2.4752,0.06724951,119,1,0,2,222,1,10
1,0,44.08333,4,0.02011975,66.7325,1,0,2,12,1,12
0,0,33,2,6e-04,0,0,0,0,102,1,4
0,1,29.83333,5.1,0.0002352941,220.8942,0,0,1,84,1,13
1,0,20.25,1.6,0.08383188,111.6925,1,0,0,3,1,0
1,0,30.16667,2.23,0.4874438,889.585,0,0,0,6,1,0
0,0,34.16667,3.5995,0.0003333796,0,0,0,4,30,0,0
0,2,32.83333,3.624,0.0002981515,466.3475,0,0,0,124,1,4
0,0,44.91667,3.2875,0.03242008,0,1,0,5,4,1,12
1,0,28.5,4.232,0.003491803,8.125,0,1,0,30,0,4
1,1,36.91667,1.85,0.0006486487,93.1975,0,0,2,192,1,12
1,0,26,4,0.02011975,114.2533,1,0,2,28,1,12
0,0,41.83333,2.5,0.0002130114,0,0,0,3,54,1,0
1,0,23.75,3,0.1172833,293.0417,0,0,0,14,1,0
1,0,25.25,1.8,0.4559923,683.9883,1,0,0,4,1,2
0,0,25.66667,2.16,0.0005555556,0,0,1,1,27,0,5
1,0,29,3.4,0.062952,387.1742,0,0,2,18,1,3
1,0,40.58333,2.5685,0.05233015,465.9383,0,1,0,54,1,3
0,2,51.25,3.5,0.0003428572,0,0,0,0,108,0,1
1,0,37.41667,2.652,0.07283182,151.3367,0,0,3,24,1,2
1,0,30.83333,2.37,0.001998425,106.7208,1,0,1,90,1,13
1,0,29.83333,3.86,0.0003108808,79.60917,0,0,2,36,1,4
1,1,32.5,10,0.03704,8.333333,1,0,3,35,1,3
1,0,34.33333,2.04,0.1200515,193.2933,1,0,0,2,1,0
0,0,34.16667,2.95,0.0004067797,0,0,0,0,72,1,13
1,0,28.33333,1.6,0.04364769,0,0,0,1,49,1,17
1,0,28.5,3.4,0.1119657,326.5667,1,0,0,48,0,4
0,0,22,2.1,0.1375309,0,1,0,0,12,1,10
1,0,28.16667,2,0.1177562,199.0042,1,0,1,60,0,2
0,0,25.83333,3.5,0.0003428572,0,0,0,0,87,1,9
1,1,31.5,1.95,0.03098154,195.0233,0,0,3,3,1,2
1,0,27.66667,2.6,0.02147727,38.70833,0,0,2,60,1,6
1,2,39.16667,4.0248,0.02673974,167.04,1,1,2,66,1,5
1,1,43.25,3.95,0.179709,314.4908,0,0,0,12,0,4
1,0,30.08333,1.95,0.1804298,292.9483,0,0,0,50,1,8
0,0,30.16667,3.5995,0.0003333796,0,0,0,0,12,1,0
1,2,22,3.1532,0.03821515,0,0,0,0,84,0,3
1,0,37,3.8,0.2456279,533.6275,0,0,0,7,1,1
1,0,32.33333,3,0.0003125,343.6542,0,1,1,48,1,4
1,0,24.75,2.3,0.0005217391,408.0825,0,0,2,18,0,4
1,0,45.16667,2.4663,0.2689328,552.7242,1,0,1,234,0,2
1,0,0.5833333,2.5,0.04128572,71.66666,1,0,0,44,1,5
1,0,40.75,5,0.1209914,14.66667,0,0,0,38,0,19
0,0,40.16667,1.8,0.0006666667,0,0,0,2,26,1,0
1,0,22,1.8504,0.6214691,906.3092,0,0,0,2,1,0
1,0,24.5,2.5,0.1308376,487.4817,0,0,0,15,0,0
1,11,30.33333,5.47,0.02919232,133.0683,1,0,3,108,1,16
1,0,25.16667,2.04,0.1594194,352.8483,1,0,0,96,1,11
0,0,28.33333,3,0.109958,0,0,0,0,30,1,0
0,5,28.41667,3.8,0.0002857143,0,0,0,0,52,0,0
1,0,25.08333,1.8468,0.011423,61.16667,0,0,0,48,1,4
1,0,23.25,4.232,0.3536299,437.1342,0,0,0,12,1,3
1,0,21.25,2.25,0.03186978,21.33333,0,0,2,15,1,1
1,0,39.83333,3.4064,0.0930713,180.655,0,0,1,72,1,7
1,0,28.83333,4,0.07956502,89.82667,0,0,0,5,1,5
1,0,25.25,2.3,0.0676087,36.33333,0,0,0,3,1,2
1,0,40.08333,4,0.03977939,248.7192,1,0,1,96,1,14
1,0,37.66667,2.4,0.01679833,64.56,1,0,0,96,1,5
1,0,25.25,2.1,0.1102229,192.64,0,0,0,4,1,8
1,0,41.66667,1.8,0.05293967,131.7658,0,0,0,166,1,0
1,1,24.25,1.6,0.08383188,111.6925,0,0,0,3,1,11
0,1,22.91667,2.07,0.01063703,0,0,0,0,186,0,5
1,0,19,1.8,0.09848222,147.7233,1,0,0,10,0,0
0,0,57.08333,5,0.0006741573,0,0,1,0,14,1,7
1,1,31.08333,2.1888,0.1483196,270.3683,0,0,2,15,1,2
0,14,31.58333,2,6e-04,79.60917,1,0,2,120,1,7
1,1,48.75,2.7,0.0004615385,0,0,1,0,120,1,3
1,0,22.5,2.535,0.1013325,352.1733,0,0,1,23,0,0
1,1,22.75,1.8,0.0006666667,179.7708,0,0,0,151,1,2
1,0,32.83333,2.34,0.1833799,156.0892,1,0,0,8,0,2
0,0,44.33333,3.25,0.0003692308,119.3017,1,0,3,156,1,13
1,0,34.25,1.944,0.04493018,205.5133,0,0,4,99,1,1
1,0,37.33333,4.9,0.03028024,58.93083,1,0,2,48,1,7
1,1,42.25,7.6,0.04906355,66.26417,1,0,6,36,1,11
1,0,18.16667,2.82,0.0418539,97.94,0,0,0,2,1,1
1,0,24.58333,2.2,0.1568097,127.1183,1,0,0,3,0,1
1,0,47.5,2.6611,0.09956446,114.6017,1,0,0,192,0,8
0,0,31.66667,7.5,0.00016,0,0,0,0,30,1,0
1,0,39.08333,4.2,0.2564355,22.3575,1,0,0,24,1,5
1,0,31.58333,6.5,0.03821552,602.9208,1,0,0,9,1,3
